total_loss,nll_loss,entropy_penalty
6.002005189657211304e-02,3.231172682717442513e-03,5.678888037800788879e-02
6.000418588519096375e-02,3.226989647373557091e-03,5.677719786763191223e-02
5.998865887522697449e-02,3.223608480766415596e-03,5.676504969596862793e-02
5.997347459197044373e-02,3.221668070182204247e-03,5.675180628895759583e-02
5.995842814445495605e-02,3.221303923055529594e-03,5.673712491989135742e-02
5.994353443384170532e-02,3.222641767933964729e-03,5.672089383006095886e-02
5.992905795574188232e-02,3.225723747164011002e-03,5.670333281159400940e-02
5.991471186280250549e-02,3.229858586564660072e-03,5.668485164642333984e-02
5.990065634250640869e-02,3.234666306525468826e-03,5.666599050164222717e-02
5.988678708672523499e-02,3.239525714889168739e-03,5.664725974202156067e-02
5.987323820590972900e-02,3.244153223931789398e-03,5.662908405065536499e-02
5.985987558960914612e-02,3.248056862503290176e-03,5.661181733012199402e-02
5.984675139188766479e-02,3.251171205192804337e-03,5.659557878971099854e-02
5.983393266797065735e-02,3.253644099459052086e-03,5.658029019832611084e-02
5.982110276818275452e-02,3.255265066400170326e-03,5.656583607196807861e-02
5.980857089161872864e-02,3.256646683439612389e-03,5.655192583799362183e-02
5.979631096124649048e-02,3.258035518229007721e-03,5.653827637434005737e-02
5.978406965732574463e-02,3.259407822042703629e-03,5.652466043829917908e-02
5.977211892604827881e-02,3.261232748627662659e-03,5.651088431477546692e-02
5.976032465696334839e-02,3.263460239395499229e-03,5.649686604738235474e-02
5.974866449832916260e-02,3.266067476943135262e-03,5.648259818553924561e-02
5.973712354898452759e-02,3.269004635512828827e-03,5.646811798214912415e-02
5.972590669989585876e-02,3.272373694926500320e-03,5.645353347063064575e-02
5.971470475196838379e-02,3.275780938565731049e-03,5.643892288208007812e-02
5.970378965139389038e-02,3.279389115050435066e-03,5.642440170049667358e-02
5.969294533133506775e-02,3.282881574705243111e-03,5.641006305813789368e-02
5.968229472637176514e-02,3.286347258836030960e-03,5.639594793319702148e-02
5.967176705598831177e-02,3.289691871032118797e-03,5.638207495212554932e-02
5.966135486960411072e-02,3.292929148301482201e-03,5.636842548847198486e-02
5.965106189250946045e-02,3.296044655144214630e-03,5.635501816868782043e-02
5.964093282818794250e-02,3.299112431704998016e-03,5.634181946516036987e-02
5.963088944554328918e-02,3.302090568467974663e-03,5.632879957556724548e-02
5.962107330560684204e-02,3.305067308247089386e-03,5.631600692868232727e-02
5.961125716567039490e-02,3.307797247543931007e-03,5.630346015095710754e-02
5.960156396031379700e-02,3.310405882075428963e-03,5.629115924239158630e-02
5.959203839302062988e-02,3.312948858365416527e-03,5.627908930182456970e-02
5.958262458443641663e-02,3.315403824672102928e-03,5.626722052693367004e-02
5.957326665520668030e-02,3.317678580060601234e-03,5.625558644533157349e-02
5.956408008933067322e-02,3.319995244964957237e-03,5.624408647418022156e-02
5.955498293042182922e-02,3.322270698845386505e-03,5.623271316289901733e-02
5.954588204622268677e-02,3.324421355500817299e-03,5.622145906090736389e-02
5.953699350357055664e-02,3.326715901494026184e-03,5.621027946472167969e-02
5.952807888388633728e-02,3.328979248180985451e-03,5.619909986853599548e-02
5.951935425400733948e-02,3.331446787342429161e-03,5.618790909647941589e-02
5.951065197587013245e-02,3.333928296342492104e-03,5.617672204971313477e-02
5.950205400586128235e-02,3.336531808599829674e-03,5.616552382707595825e-02
5.949361622333526611e-02,3.339240793138742447e-03,5.615437403321266174e-02
5.948519334197044373e-02,3.341909032315015793e-03,5.614328384399414062e-02
5.947679281234741211e-02,3.344494616612792015e-03,5.613229796290397644e-02
5.946859717369079590e-02,3.347144694998860359e-03,5.612145364284515381e-02
5.946035683155059814e-02,3.349595470353960991e-03,5.611076205968856812e-02
5.945221707224845886e-02,3.351897699758410454e-03,5.610032007098197937e-02
5.944412201642990112e-02,3.354064654558897018e-03,5.609005689620971680e-02
5.943619459867477417e-02,3.356273984536528587e-03,5.607992038130760193e-02
5.942815542221069336e-02,3.358203684911131859e-03,5.606995150446891785e-02
5.942033231258392334e-02,3.360268659889698029e-03,5.606006458401679993e-02
5.941250920295715332e-02,3.362208139151334763e-03,5.605030059814453125e-02
5.940477922558784485e-02,3.364217234775424004e-03,5.604056268930435181e-02
5.939710140228271484e-02,3.366216784343123436e-03,5.603088438510894775e-02
5.938943848013877869e-02,3.368258709087967873e-03,5.602118000388145447e-02
5.938183516263961792e-02,3.370322985574603081e-03,5.601151287555694580e-02
5.937429144978523254e-02,3.372420324012637138e-03,5.600187182426452637e-02
5.936688184738159180e-02,3.374596824869513512e-03,5.599228665232658386e-02
5.935936421155929565e-02,3.376582404598593712e-03,5.598278343677520752e-02
5.935204401612281799e-02,3.378697438165545464e-03,5.597334727644920349e-02
5.934469401836395264e-02,3.380664391443133354e-03,5.596403032541275024e-02
5.933740735054016113e-02,3.382580121979117393e-03,5.595482885837554932e-02
5.933019518852233887e-02,3.384448820725083351e-03,5.594574660062789917e-02
5.932296067476272583e-02,3.386164549738168716e-03,5.593679472804069519e-02
5.931579694151878357e-02,3.387814620509743690e-03,5.592798069119453430e-02
5.930871516466140747e-02,3.389460733160376549e-03,5.591925606131553650e-02
